Date,Gold_IRR,USD_IRR,Ounce_USD,Oil_USD,SMA_7,SMA_30,MACD,MACD_Signal,RSI_14,Bollinger_Upper,Bollinger_Lower,Gold_LogRet,USD_LogRet,Ounce_LogRet,Oil_LogRet,Gold_LogRet_Lag_1,USD_LogRet_Lag_1,Ounce_LogRet_Lag_1,Gold_LogRet_Lag_2,USD_LogRet_Lag_2,Ounce_LogRet_Lag_2,Gold_LogRet_Lag_3,USD_LogRet_Lag_3,Ounce_LogRet_Lag_3,Gold_LogRet_Lag_7,USD_LogRet_Lag_7,Ounce_LogRet_Lag_7,Target_Next_LogRet,Target_Next_Price
2021-08-02,10996000.0,257330.0,1818.0999755859373,72.88999938964844,10906714.285714285,10670456.666666666,95825.665528493,49362.302070872494,76.99468085106383,11047866.689412743,10322203.310587257,0.0052886053784183635,0.008350942154988846,0.010283137777802886,-0.025063948454656194,-0.0033769940366541063,0.0011762862084036107,0.0,0.0016414375379787739,-0.004306301675100171,0.0,0.0,-0.0005857887813225784,0.0,0.00652700609754765,0.0061125132126417635,0.0,-0.0006367978382122704,10989000.0
2021-08-03,10989000.0,256240.0,1810.0999755859373,72.41000366210938,10941000.0,10683923.333333334,102474.36192813516,59984.71404232504,76.28458498023716,11089057.402032448,10316342.597967552,-0.0006367978382122704,-0.004244802603992484,-0.004409907432068376,-0.006606985045159602,0.0052886053784183635,0.008350942154988846,0.010283137777802886,-0.0033769940366541063,0.0011762862084036107,0.0,0.0016414375379787739,-0.004306301675100171,0.0,0.0133928482759883,0.011116799546787163,0.0,0.0017275087262008074,11008000.0
2021-08-04,11008000.0,256280.0,1810.5,70.37999725341797,10974285.714285715,10695623.333333334,108031.32506827638,69594.03624751531,86.0431654676259,11129234.788829802,10312165.211170198,0.0017275087262008074,0.0001560914699181139,0.00022097134087597074,-0.02843536910696152,-0.0006367978382122704,-0.004244802603992484,-0.004409907432068376,0.0052886053784183635,0.008350942154988846,0.010283137777802886,-0.0033769940366541063,0.0011762862084036107,0.0,0.0024159089988851283,0.004618945856294458,-0.003496437179398408,0.0,11008000.0
2021-08-05,11008000.0,256280.0,1805.0999755859373,71.29000091552734,10981571.42857143,10707856.666666666,111153.9449066408,77906.01797934041,89.92481203007519,11164942.00599999,10315957.99400001,0.0,0.0,-0.002987071836327456,0.012846985103431453,0.0017275087262008074,0.0001560914699181139,0.00022097134087597074,-0.0006367978382122704,-0.004244802603992484,-0.004409907432068376,0.0052886053784183635,0.008350942154988846,0.010283137777802886,0.016749885433444845,0.0174068113391928,0.0004446939315025321,-0.01307566748259493,10865000.0
2021-08-07,10865000.0,256790.0,1805.0999755859373,71.29000091552734,10968428.57142857,10712556.666666666,100926.32290072367,82510.07896361707,71.03448275862068,11173639.673654793,10339860.326345207,-0.01307566748259493,0.001988033476803421,0.0,0.0,0.0,0.0,-0.002987071836327456,0.0017275087262008074,0.0001560914699181139,0.00022097134087597074,-0.0006367978382122704,-0.004244802603992484,-0.004409907432068376,0.0,-0.0005857887813225784,0.0,-0.0015658825103531944,10848000.0
2021-08-08,10848000.0,259170.0,1805.0999755859373,71.29000091552734,10950285.714285715,10718223.333333334,90406.94585448317,84089.4523417903,69.40700808625337,11173774.62212341,10375425.37787659,-0.0015658825103531944,0.00922558679127826,0.0,0.0,-0.01307566748259493,0.001988033476803421,0.0,0.0,0.0,-0.002987071836327456,0.0017275087262008074,0.0001560914699181139,0.00022097134087597074,0.0016414375379787739,-0.004306301675100171,0.0,0.006615239118719183,10920000.0
2021-08-09,10920000.0,263190.0,1723.4000244140625,69.04000091552734,10947714.285714285,10726290.0,86878.5798398573,84647.2778414037,74.20986093552466,11185397.72347408,10396802.27652592,0.006615239118719183,0.01539198776949968,-0.04631688039748277,-0.03207001793583661,-0.0015658825103531944,0.00922558679127826,0.0,-0.01307566748259493,0.001988033476803421,0.0,0.0,0.0,-0.002987071836327456,-0.0033769940366541063,0.0011762862084036107,0.0,0.016529301951210502,11102000.0
2021-08-10,11102000.0,266160.0,1728.800048828125,70.62999725341797,10962857.142857144,10743123.333333334,97642.63974475302,87246.35022207357,77.43362831858407,11222343.40056391,10411056.59943609,0.016529301951210502,0.01122142690181901,0.0031284564647309984,0.02276888449792895,0.006615239118719183,0.01539198776949968,-0.04631688039748277,-0.0015658825103531944,0.00922558679127826,0.0,-0.01307566748259493,0.001988033476803421,0.0,0.0052886053784183635,0.008350942154988846,0.010283137777802886,-0.0028865255474240232,11070000.0
2021-08-11,11070000.0,264320.0,1750.4000244140625,71.44000244140625,10974428.57142857,10759590.0,102410.57682414725,90279.19554248832,70.23959646910467,11237946.89444341,10451753.10555659,-0.0028865255474240232,-0.00693714137760806,0.012416792738750166,0.011403026208536598,0.016529301951210502,0.01122142690181901,0.0031284564647309984,0.006615239118719183,0.01539198776949968,-0.04631688039748277,-0.0015658825103531944,0.00922558679127826,0.0,-0.0006367978382122704,-0.004244802603992484,-0.004409907432068376,0.0,11070000.0
2021-08-12,11070000.0,264290.0,1749.0,71.30999755859375,10983285.714285715,10772823.333333334,104979.06796242855,93219.17002647638,69.23076923076923,11239203.484462306,10509796.515537694,0.0,-0.0001135052308212961,-0.0008001511567647293,-0.0018214349387710993,-0.0028865255474240232,-0.00693714137760806,0.012416792738750166,0.016529301951210502,0.01122142690181901,0.0031284564647309984,0.006615239118719183,0.01539198776949968,-0.04631688039748277,0.0017275087262008074,0.0001560914699181139,0.00022097134087597074,0.027355026837034016,11377000.0
2021-08-14,11377000.0,269070.0,1749.0,71.30999755859375,11036000.0,10798590.0,130285.10440452956,100632.35690208702,73.54260089686099,11313242.487462314,10517457.512537686,0.027355026837034016,0.017924583696229332,0.0,0.0,0.0,-0.0001135052308212961,-0.0008001511567647293,-0.0028865255474240232,-0.00693714137760806,0.012416792738750166,0.016529301951210502,0.01122142690181901,0.0031284564647309984,0.0,0.0,-0.002987071836327456,0.009709238748288801,11488000.0
2021-08-15,11488000.0,269130.0,1749.0,71.30999755859375,11125000.0,10827000.0,157481.74145284854,112002.23381223934,76.47058823529412,11399593.459168734,10523906.540831266,0.009709238748288801,0.00022296544128050245,0.0,0.0,0.027355026837034016,0.017924583696229332,0.0,0.0,-0.0001135052308212961,-0.0008001511567647293,-0.0028865255474240232,-0.00693714137760806,0.012416792738750166,-0.01307566748259493,0.001988033476803421,0.0,-0.0034006223641930497,11449000.0
2021-08-16,11449000.0,269090.0,1786.9000244140625,69.51000213623047,11210857.142857144,10853700.0,173883.87314081565,124378.56167795463,73.14453125,11448883.344988624,10565816.655011376,-0.0034006223641930497,-0.00014863810365143727,0.021438092528816316,-0.025565877958590423,0.009709238748288801,0.00022296544128050245,0.0,0.027355026837034016,0.017924583696229332,0.0,0.0,-0.0001135052308212961,-0.0008001511567647293,-0.0015658825103531944,0.00922558679127826,0.0,0.0,11449000.0
2021-08-17,11449000.0,268990.0,1785.0,69.02999877929688,11286428.57142857,10881566.666666666,184752.96351582184,136453.4420455281,75.88652482269504,11490661.385913424,10608338.614086576,0.0,-0.0003716919459979938,-0.0010638733336789578,-0.006929482813378128,-0.0034006223641930497,-0.00014863810365143727,0.021438092528816316,0.009709238748288801,0.00022296544128050245,0.0,0.027355026837034016,0.017924583696229332,0.0,0.006615239118719183,0.01539198776949968,-0.04631688039748277,0.008609871859013424,11548000.0
2021-08-21,11548000.0,274580.0,1785.0,69.02999877929688,11350142.857142856,10915200.0,199060.62163281254,148974.877962985,76.84824902723736,11559778.653289657,10619121.346710343,0.008609871859013424,0.020568453279806477,0.0,0.0,0.0,-0.0003716919459979938,-0.0010638733336789578,-0.0034006223641930497,-0.00014863810365143727,0.021438092528816316,0.009709238748288801,0.00022296544128050245,0.0,0.016529301951210502,0.01122142690181901,0.0031284564647309984,0.015893122640798157,11733000.0
2021-08-22,11733000.0,276660.0,1785.0,69.02999877929688,11444857.142857144,10956600.0,222759.66293093748,163731.83495657548,80.84577114427861,11664533.689149488,10610166.310850512,0.015893122640798157,0.007546657977210328,0.0,0.0,0.008609871859013424,0.020568453279806477,0.0,0.0,-0.0003716919459979938,-0.0010638733336789578,-0.0034006223641930497,-0.00014863810365143727,0.021438092528816316,-0.0028865255474240232,-0.00693714137760806,0.012416792738750166,0.001958364115184211,11756000.0
2021-08-23,11756000.0,276490.0,1803.199951171875,68.75,11542857.142857144,10995466.666666666,240623.47405703366,179110.1627766671,80.9090909090909,11764606.823783921,10589993.176216079,0.001958364115184211,-0.00061466150357879,0.010144421993175737,-0.004064438485042291,0.015893122640798157,0.007546657977210328,0.0,0.008609871859013424,0.020568453279806477,0.0,0.0,-0.0003716919459979938,-0.0010638733336789578,0.0,-0.0001135052308212961,-0.0008001511567647293,-0.0031522922802056275,11719000.0
2021-08-24,11719000.0,278490.0,1805.5999755859373,71.05000305175781,11591714.285714285,11033100.0,248925.62267084792,193073.25475550327,78.5084202085004,11840201.23997451,10590598.76002549,-0.0031522922802056275,0.007207498136860494,0.0013300957751088255,0.032907160948684316,0.001958364115184211,-0.00061466150357879,0.010144421993175737,0.015893122640798157,0.007546657977210328,0.0,0.008609871859013424,0.020568453279806477,0.0,0.027355026837034016,0.017924583696229332,0.0,-0.0005974990575095785,11712000.0
2021-08-25,11712000.0,278990.0,1788.199951171875,72.25,11623714.285714285,11073266.666666666,252034.9912694674,204865.6020582961,88.11881188118812,11903717.93757192,10600782.06242808,-0.0005974990575095785,0.0017937868051576245,-0.009683432986547027,0.01674842949717647,-0.0031522922802056275,0.007207498136860494,0.0013300957751088255,0.001958364115184211,-0.00061466150357879,0.010144421993175737,0.015893122640798157,0.007546657977210328,0.0,0.009709238748288801,0.00022296544128050245,0.0,0.0,11712000.0
2021-08-26,11712000.0,278990.0,1792.199951171875,71.06999969482422,11661285.714285715,11114433.333333334,251598.912635684,214212.2641737737,89.48811700182816,11955640.343416827,10626259.656583173,0.0,0.0,0.0022343882098449877,-0.016467024447754646,-0.0005974990575095785,0.0017937868051576245,-0.009683432986547027,-0.0031522922802056275,0.007207498136860494,0.0013300957751088255,0.001958364115184211,-0.00061466150357879,0.010144421993175737,-0.0034006223641930497,-0.00014863810365143727,0.021438092528816316,0.009432829662020657,11823000.0
