Gold_IRR,Date,USD_IRR,Ounce_USD,Oil_USD
13935000.0,2022-06-25,313420.0,1825.699951171875,110.0500030517578
14445000.0,2022-06-23,317277.0,1825.699951171875,110.0500030517578
14445000.0,2022-06-22,317277.0,1834.300048828125,111.73999786376952
14434000.0,2022-06-21,319780.0,1834.5999755859373,114.6500015258789
14390000.0,2022-06-20,316850.0,1845.699951171875,119.80999755859376
14326000.0,2022-06-19,317100.0,1845.699951171875,119.80999755859376
14270000.0,2022-06-18,316800.0,1845.699951171875,119.80999755859376
14145000.0,2022-06-16,317768.0,1845.699951171875,119.80999755859376
14145000.0,2022-06-15,317768.0,1815.300048828125,118.51000213623048
14274000.0,2022-06-14,315680.0,1809.5,121.16999816894533
14448000.0,2022-06-13,321360.0,1828.0,122.2699966430664
14715000.0,2022-06-12,326640.0,1848.800048828125,123.06999969482422
15082000.0,2022-06-11,329400.0,1848.800048828125,123.06999969482422
14408000.0,2022-06-09,321300.0,1848.800048828125,123.06999969482422
14870000.0,2022-06-08,321300.0,1851.9000244140625,123.58000183105467
14429000.0,2022-06-07,317030.0,1847.5,120.56999969482422
14420000.0,2022-06-06,317910.0,1839.199951171875,119.51000213623048
14304000.0,2022-06-02,312934.0,1866.5,117.61000061035156
14304000.0,2022-06-01,312934.0,1843.300048828125,116.29000091552734
14473000.0,2022-05-31,315180.0,1842.699951171875,122.83999633789062
14270000.0,2022-05-30,310030.0,1846.199951171875,114.02999877929688
14217000.0,2022-05-29,308360.0,1846.199951171875,114.02999877929688
14067000.0,2022-05-28,305660.0,1846.199951171875,114.02999877929688
13892500.0,2022-05-25,303677.0,1846.199951171875,114.02999877929688
13801000.0,2022-05-24,301240.0,1865.0999755859373,113.55999755859376
13794000.0,2022-05-23,301870.0,1847.800048828125,113.41999816894533
13783000.0,2022-05-22,302440.0,1841.199951171875,112.04000091552734
13797000.0,2022-05-21,303230.0,1841.199951171875,112.04000091552734
13561000.0,2022-05-19,299560.0,1841.199951171875,112.04000091552734
13561000.0,2022-05-18,299560.0,1815.9000244140625,109.11000061035156
13501000.0,2022-05-17,301120.0,1818.199951171875,111.93000030517578
13600000.0,2022-05-16,302320.0,1813.5,114.23999786376952
13746000.0,2022-05-15,305340.0,1823.800048828125,107.4499969482422
13817000.0,2022-05-14,305670.0,1823.800048828125,107.4499969482422
13951000.0,2022-05-12,255900.0,1823.800048828125,107.4499969482422
13441000.0,2022-05-11,255800.0,1852.5999755859373,107.51000213623048
13423700.0,2022-05-09,275432.0,1857.0999755859373,105.94000244140624
13104000.0,2022-05-08,285460.0,1874.0,110.9000015258789
13111000.0,2022-05-07,283650.0,1874.0,110.9000015258789
13072000.0,2022-05-05,280560.0,1874.0,110.9000015258789
12922000.0,2022-05-02,280210.0,1861.800048828125,107.58000183105467
12922000.0,2022-05-01,282540.0,1888.699951171875,107.58999633789062
12965000.0,2022-04-30,281580.0,1888.699951171875,107.58999633789062
12949000.0,2022-04-28,279800.0,1888.699951171875,107.58999633789062
12949000.0,2022-04-27,281530.0,1885.9000244140625,105.31999969482422
12924000.0,2022-04-26,280920.0,1901.4000244140625,104.98999786376952
12862000.0,2022-04-25,279220.0,1893.199951171875,102.31999969482422
12778000.0,2022-04-24,278420.0,1944.9000244140625,108.33000183105467
12938400.0,2022-04-21,278640.0,1944.9000244140625,108.33000183105467
12938400.0,2022-04-20,278620.0,1952.300048828125,106.8000030517578
13076000.0,2022-04-19,277460.0,1955.699951171875,107.25
12993000.0,2022-04-18,275810.0,1982.9000244140625,113.16000366210938
13136000.0,2022-04-17,276690.0,1970.9000244140625,111.6999969482422
13166000.0,2022-04-16,279170.0,1970.9000244140625,111.6999969482422
13069000.0,2022-04-14,277910.0,1970.9000244140625,111.6999969482422
13069000.0,2022-04-13,277910.0,1981.0,108.77999877929688
13148000.0,2022-04-12,278170.0,1972.0999755859373,104.63999938964844
13242000.0,2022-04-11,281130.0,1944.300048828125,98.4800033569336
13182000.0,2022-04-10,280580.0,1933.800048828125,100.58000183105467
13210000.0,2022-04-09,279950.0,1933.800048828125,100.58000183105467
12878000.0,2022-04-07,274830.0,1933.800048828125,100.58000183105467
12878000.0,2022-04-06,276030.0,1918.4000244140625,101.06999969482422
12802000.0,2022-04-05,273940.0,1922.9000244140625,106.63999938964844
12940000.0,2022-04-04,277170.0,1929.199951171875,107.52999877929688
12758000.0,2022-04-03,271950.0,1949.199951171875,107.91000366210938
12578000.0,2022-03-31,271140.0,1949.199951171875,107.91000366210938
12578000.0,2022-03-30,271260.0,1933.5,113.4499969482422
12571000.0,2022-03-29,270500.0,1912.0,110.2300033569336
12494000.0,2022-03-28,270430.0,1939.5999755859373,112.4800033569336
12448000.0,2022-03-27,266450.0,1928.199951171875,107.93000030517578
12451000.0,2022-03-26,262740.0,1928.199951171875,107.93000030517578
12331300.0,2022-03-18,262520.0,1928.199951171875,107.93000030517578
12291000.0,2022-03-17,262300.0,1942.0999755859373,106.63999938964844
12291000.0,2022-03-16,262240.0,1908.0,98.0199966430664
12157000.0,2022-03-15,263770.0,1928.5,99.91000366210938
12241000.0,2022-03-14,263680.0,1959.5999755859373,106.9000015258789
12301000.0,2022-03-13,262760.0,1998.0999755859373,109.33000183105467
12384000.0,2022-03-12,264360.0,1998.0999755859373,109.33000183105467
12178000.0,2022-03-10,256960.0,1998.0999755859373,109.33000183105467
12178000.0,2022-03-09,256810.0,1985.9000244140625,111.13999938964844
12238000.0,2022-03-08,257590.0,2040.0999755859373,127.9800033569336
12481000.0,2022-03-07,260380.0,1993.9000244140625,123.20999908447266
12086000.0,2022-03-06,258110.0,1934.4000244140625,110.45999908447266
11966000.0,2022-03-05,254400.0,1934.4000244140625,110.45999908447266
12000000.0,2022-03-03,256150.0,1934.4000244140625,110.45999908447266
12000000.0,2022-03-02,256070.0,1920.9000244140625,112.93000030517578
12030000.0,2022-02-28,259650.0,1899.4000244140625,100.98999786376952
12030000.0,2022-02-27,259790.0,1925.0999755859373,99.08000183105467
12021000.0,2022-02-26,259850.0,1925.0999755859373,99.08000183105467
12301000.0,2022-02-24,261440.0,1925.0999755859373,99.08000183105467
12301000.0,2022-02-23,261550.0,1909.199951171875,96.83999633789062
11908000.0,2022-02-22,259490.0,1906.0999755859373,96.83999633789062
11885000.0,2022-02-21,260570.0,1870.199951171875,94.80999755859376
11749000.0,2022-02-20,257920.0,1870.199951171875,94.80999755859376
11730000.0,2022-02-19,254170.0,1870.199951171875,94.80999755859376
11904100.0,2022-02-16,262430.0,1870.199951171875,94.80999755859376
12095000.0,2022-02-13,269153.0,1836.199951171875,91.41000366210938
12176000.0,2022-02-12,268670.0,1836.199951171875,91.41000366210938
11636000.0,2022-02-10,262270.0,1836.199951171875,91.41000366210938
11636000.0,2022-02-09,262320.0,1835.199951171875,91.5500030517578
11656000.0,2022-02-08,262240.0,1826.5999755859373,90.77999877929688
11555000.0,2022-02-07,260520.0,1820.5999755859373,92.69000244140624
11776000.0,2022-02-06,264600.0,1803.0,91.11000061035156
11848000.0,2022-02-05,267600.0,1803.0,91.11000061035156
12109000.0,2022-02-03,272650.0,1803.0,91.11000061035156
12109000.0,2022-02-02,272810.0,1809.199951171875,89.47000122070312
12088000.0,2022-02-01,272540.0,1800.300048828125,89.16000366210938
12169000.0,2022-01-31,274600.0,1795.0,91.20999908447266
12167000.0,2022-01-30,276910.0,1793.300048828125,89.33999633789062
12277000.0,2022-01-29,278820.0,1793.300048828125,89.33999633789062
12324000.0,2022-01-27,277710.0,1793.300048828125,89.33999633789062
12324000.0,2022-01-26,277900.0,1829.9000244140625,89.95999908447266
12381000.0,2022-01-25,278580.0,1852.699951171875,88.19999694824219
12397000.0,2022-01-24,277790.0,1841.699951171875,86.2699966430664
12416000.0,2022-01-23,279650.0,1842.5,88.37999725341797
12349000.0,2022-01-22,277690.0,1842.5,88.37999725341797
12180000.0,2022-01-20,275250.0,1842.5,88.37999725341797
12180000.0,2022-01-19,275140.0,1843.0999755859373,88.44000244140625
12100000.0,2022-01-18,274740.0,1812.300048828125,87.51000213623047
11917000.0,2022-01-17,273430.0,1821.199951171875,84.47000122070312
11855000.0,2022-01-16,273030.0,1821.199951171875,84.47000122070312
11977000.0,2022-01-15,275080.0,1821.199951171875,84.47000122070312
12275000.0,2022-01-13,266620.0,1821.199951171875,84.47000122070312
12275000.0,2022-01-12,279600.0,1827.199951171875,84.66999816894531
12109000.0,2022-01-11,277090.0,1818.5999755859373,83.72000122070312
12254000.0,2022-01-10,280380.0,1798.4000244140625,80.87000274658203
11984000.0,2022-01-09,278820.0,1824.5999755859373,80.80000305175781
11737000.0,2022-01-08,273750.0,1824.5999755859373,80.80000305175781
12654000.0,2022-01-05,283735.0,1824.5999755859373,80.80000305175781
12654000.0,2022-01-04,283735.0,1814.0,80.0
12668000.0,2022-01-03,290320.0,1799.4000244140625,78.9800033569336
12808000.0,2022-01-02,292650.0,1812.699951171875,79.31999969482422
12938000.0,2022-01-01,295480.0,1812.699951171875,79.31999969482422
12975000.0,2021-12-30,273880.0,1812.699951171875,79.31999969482422
12975000.0,2021-12-29,298180.0,1805.0999755859373,79.2300033569336
12878000.0,2021-12-28,296590.0,1810.199951171875,78.94000244140625
12873000.0,2021-12-27,295210.0,1808.0999755859373,78.5999984741211
12935000.0,2021-12-26,298570.0,1811.199951171875,76.8499984741211
12979000.0,2021-12-25,299370.0,1811.199951171875,76.8499984741211
13019000.0,2021-12-23,300131.0,1811.199951171875,76.8499984741211
13019000.0,2021-12-22,300131.0,1801.5999755859373,75.29000091552734
13005000.0,2021-12-21,300770.0,1787.9000244140625,73.9800033569336
12972000.0,2021-12-20,301780.0,1793.699951171875,71.5199966430664
12862000.0,2021-12-19,300710.0,1796.5999755859375,75.0199966430664
12815000.0,2021-12-18,299100.0,1796.5999755859375,75.0199966430664
12991000.0,2021-12-16,274170.0,1796.5999755859375,75.0199966430664
12991000.0,2021-12-15,299500.0,1762.5999755859375,73.87999725341797
12922000.0,2021-12-14,301340.0,1770.4000244140625,73.69999694824219
12979000.0,2021-12-13,302220.0,1786.300048828125,74.38999938964844
12868000.0,2021-12-12,297720.0,1774.5999755859375,74.41999816894531
12933000.0,2021-12-11,301600.0,1774.5999755859375,74.41999816894531
13067000.0,2021-12-09,277040.0,1774.5999755859375,74.41999816894531
13067000.0,2021-12-08,307060.0,1783.4000244140625,75.81999969482422
13095000.0,2021-12-07,307010.0,1782.5999755859375,75.44000244140625
13169000.0,2021-12-06,306930.0,1777.5,73.08000183105469
13194000.0,2021-12-05,309710.0,1760.699951171875,69.66999816894531
13044000.0,2021-12-04,303380.0,1760.699951171875,69.66999816894531
12589000.0,2021-12-02,273240.0,1760.699951171875,69.66999816894531
12589000.0,2021-12-01,293390.0,1781.5999755859375,68.87000274658203
12615000.0,2021-11-30,291900.0,1773.5999755859375,70.56999969482422
12511000.0,2021-11-29,290540.0,1782.300048828125,73.44000244140625
12695000.0,2021-11-28,294350.0,1784.0999755859375,82.25
12573000.0,2021-11-27,294720.0,1784.0999755859375,82.25
12504000.0,2021-11-25,288080.0,1784.0999755859375,82.25
12504000.0,2021-11-24,289770.0,1784.0999755859375,82.25
12524000.0,2021-11-23,291660.0,1783.5,82.30999755859375
12358000.0,2021-11-22,286440.0,1806.0,79.69999694824219
12520000.0,2021-11-21,284400.0,1861.0,81.23999786376953
12395000.0,2021-11-20,282890.0,1861.0,81.23999786376953
12404000.0,2021-11-18,278980.0,1861.0,81.23999786376953
12404000.0,2021-11-17,281400.0,1869.699951171875,80.27999877929688
12494000.0,2021-11-16,283540.0,1853.5999755859373,82.43000030517578
12550000.0,2021-11-15,281480.0,1866.0999755859373,82.05000305175781
12608000.0,2021-11-14,280400.0,1863.199951171875,82.87000274658203
12702000.0,2021-11-13,285240.0,1863.199951171875,82.87000274658203
12638000.0,2021-11-11,284240.0,1863.199951171875,82.87000274658203
12638000.0,2021-11-10,284240.0,1847.5999755859373,82.63999938964844
12520000.0,2021-11-09,283760.0,1830.199951171875,84.77999877929688
12146000.0,2021-11-08,281060.0,1827.4000244140625,83.43000030517578
12037000.0,2021-11-07,280250.0,1793.0,80.54000091552734
12014000.0,2021-11-06,279880.0,1793.0,80.54000091552734
11684000.0,2021-11-04,276510.0,1793.0,80.54000091552734
11684000.0,2021-11-03,276570.0,1763.5999755859375,81.98999786376953
11716000.0,2021-11-02,278980.0,1788.699951171875,84.72000122070312
11684000.0,2021-11-01,276030.0,1795.0999755859375,84.70999908447266
11716000.0,2021-10-31,275040.0,1801.5999755859373,84.31999969482422
11684000.0,2021-10-30,275760.0,1801.5999755859373,84.31999969482422
11716000.0,2021-10-28,276570.0,1801.5999755859373,84.31999969482422
11716000.0,2021-10-27,276670.0,1797.9000244140625,84.58000183105469
11714000.0,2021-10-26,276870.0,1792.699951171875,86.4000015258789
11633000.0,2021-10-25,275610.0,1806.0,85.98999786376953
11629000.0,2021-10-23,276030.0,1781.199951171875,84.61000061035156
11490000.0,2021-10-21,274150.0,1781.199951171875,84.61000061035156
11490000.0,2021-10-20,274210.0,1784.0999755859375,85.81999969482422
11426000.0,2021-10-19,273060.0,1769.699951171875,85.08000183105469
11472000.0,2021-10-18,274750.0,1764.800048828125,84.33000183105469
11370000.0,2021-10-17,272530.0,1796.699951171875,84.0
11412000.0,2021-10-16,271810.0,1796.699951171875,84.0
11416000.0,2021-10-14,270870.0,1796.699951171875,84.0
11416000.0,2021-10-13,270700.0,1793.699951171875,83.18000030517578
11414000.0,2021-10-12,271670.0,1758.300048828125,83.41999816894531
11319000.0,2021-10-11,273360.0,1754.5999755859375,83.6500015258789
11394900.0,2021-10-09,275136.0,1760.5,81.08000183105469
11594000.0,2021-10-06,279320.0,1760.5,81.08000183105469
11691000.0,2021-10-04,281360.0,1766.199951171875,81.26000213623047
11691000.0,2021-10-03,281380.0,1755.300048828125,78.5199966430664
11608000.0,2021-10-02,280460.0,1755.300048828125,78.5199966430664
11645000.0,2021-09-30,284710.0,1755.300048828125,78.5199966430664
11573000.0,2021-09-29,282430.0,1721.5,78.63999938964844
11513000.0,2021-09-28,280560.0,1735.800048828125,79.08999633789062
11460000.0,2021-09-26,276810.0,1747.699951171875,77.25
11419000.0,2021-09-25,275590.0,1747.699951171875,77.25
11562000.0,2021-09-23,276810.0,1747.699951171875,77.25
11523000.0,2021-09-22,275210.0,1776.699951171875,76.19000244140625
11426000.0,2021-09-21,274030.0,1776.0,74.36000061035156
11426000.0,2021-09-20,274070.0,1761.800048828125,73.91999816894531
11322000.0,2021-09-19,274430.0,1754.5999755859375,75.66999816894531
11336000.0,2021-09-18,274710.0,1754.5999755859375,75.66999816894531
11516000.0,2021-09-16,274460.0,1754.5999755859375,75.66999816894531
11516000.0,2021-09-15,274510.0,1792.4000244140625,75.45999908447266
11546000.0,2021-09-14,273170.0,1804.699951171875,73.5999984741211
11668000.0,2021-09-13,276410.0,1792.0,73.51000213623047
11559000.0,2021-09-12,273130.0,1797.4000244140625,71.44999694824219
11573000.0,2021-09-11,272390.0,1797.4000244140625,71.44999694824219
11836000.0,2021-09-09,278270.0,1797.4000244140625,71.44999694824219
11836000.0,2021-09-08,278410.0,1790.699951171875,72.5999984741211
11806000.0,2021-09-07,276810.0,1795.9000244140625,71.69000244140625
11682000.0,2021-09-06,273810.0,1808.699951171875,73.02999877929688
11661000.0,2021-09-05,271120.0,1808.699951171875,73.02999877929688
11691000.0,2021-09-04,270670.0,1808.699951171875,73.02999877929688
11619000.0,2021-09-02,272910.0,1808.699951171875,73.02999877929688
11619000.0,2021-09-01,272790.0,1813.0999755859373,71.58999633789062
11543000.0,2021-08-31,270350.0,1815.0,72.98999786376953
11652000.0,2021-08-30,274280.0,1809.0,73.41000366210938
11539000.0,2021-08-29,270690.0,1792.199951171875,71.06999969482422
11823000.0,2021-08-28,275990.0,1792.199951171875,71.06999969482422
11712000.0,2021-08-26,278990.0,1792.199951171875,71.06999969482422
11712000.0,2021-08-25,278990.0,1788.199951171875,72.25
11719000.0,2021-08-24,278490.0,1805.5999755859373,71.05000305175781
11756000.0,2021-08-23,276490.0,1803.199951171875,68.75
11733000.0,2021-08-22,276660.0,1785.0,69.02999877929688
11548000.0,2021-08-21,274580.0,1785.0,69.02999877929688
11449000.0,2021-08-17,268990.0,1785.0,69.02999877929688
11449000.0,2021-08-16,269090.0,1786.9000244140625,69.51000213623047
11488000.0,2021-08-15,269130.0,1749.0,71.30999755859375
11377000.0,2021-08-14,269070.0,1749.0,71.30999755859375
11070000.0,2021-08-12,264290.0,1749.0,71.30999755859375
11070000.0,2021-08-11,264320.0,1750.4000244140625,71.44000244140625
11102000.0,2021-08-10,266160.0,1728.800048828125,70.62999725341797
10920000.0,2021-08-09,263190.0,1723.4000244140625,69.04000091552734
10848000.0,2021-08-08,259170.0,1805.0999755859373,71.29000091552734
10865000.0,2021-08-07,256790.0,1805.0999755859373,71.29000091552734
11008000.0,2021-08-05,256280.0,1805.0999755859373,71.29000091552734
11008000.0,2021-08-04,256280.0,1810.5,70.37999725341797
10989000.0,2021-08-03,256240.0,1810.0999755859373,72.41000366210938
10996000.0,2021-08-02,257330.0,1818.0999755859373,72.88999938964844
10938000.0,2021-08-01,255190.0,1799.5,74.73999786376953
10975000.0,2021-07-31,254890.0,1799.5,74.73999786376953
10957000.0,2021-07-28,255990.0,1799.5,74.73999786376953
10957000.0,2021-07-27,256140.0,1799.5,74.4800033569336
10775000.0,2021-07-26,251720.0,1798.699951171875,74.5
10749000.0,2021-07-25,250560.0,1805.0,73.79000091552734
10606000.0,2021-07-24,247790.0,1805.0,73.79000091552734
10537000.0,2021-07-22,246280.0,1805.0,73.79000091552734
10560000.0,2021-07-20,245190.0,1810.9000244140625,69.3499984741211
10560000.0,2021-07-19,245300.0,1808.699951171875,68.62000274658203
10477000.0,2021-07-18,244670.0,1828.4000244140625,73.47000122070312
10507000.0,2021-07-17,245440.0,1828.4000244140625,73.47000122070312
10590000.0,2021-07-15,246990.0,1828.4000244140625,73.47000122070312
10590000.0,2021-07-14,246990.0,1824.300048828125,74.76000213623047
10491000.0,2021-07-13,246110.0,1809.4000244140625,76.48999786376953
10539000.0,2021-07-12,247490.0,1805.5,75.16000366210938
10613000.0,2021-07-11,249800.0,1801.5,73.43000030517578
10648000.0,2021-07-10,249990.0,1801.5,73.43000030517578
10635700.0,2021-07-07,249652.0,1801.5,73.43000030517578
10604000.0,2021-07-06,250870.0,1793.5,74.52999877929688
10673000.0,2021-07-05,250990.0,1775.9000244140625,75.83999633789062
10576000.0,2021-07-04,249590.0,1775.9000244140625,75.83999633789062
10597000.0,2021-07-03,251500.0,1775.9000244140625,75.83999633789062
10678000.0,2021-07-01,251510.0,1775.9000244140625,75.83999633789062
10678000.0,2021-06-30,251530.0,1770.800048828125,75.12999725341797
10724000.0,2021-06-29,253990.0,1762.800048828125,74.76000213623047
10641000.0,2021-06-28,249660.0,1779.5999755859375,74.68000030517578
10657000.0,2021-06-27,247080.0,1775.5999755859375,75.55999755859375
10585000.0,2021-06-26,246740.0,1775.5999755859375,75.55999755859375
10338000.0,2021-06-24,241890.0,1775.5999755859375,75.55999755859375
10338000.0,2021-06-23,241890.0,1782.300048828125,75.19000244140625
10382000.0,2021-06-22,241790.0,1776.300048828125,74.80999755859375
10440000.0,2021-06-21,242590.0,1781.800048828125,74.9000015258789
10352000.0,2021-06-20,241070.0,1773.800048828125,73.08000183105469
10283000.0,2021-06-19,239490.0,1773.800048828125,73.08000183105469
10654000.0,2021-06-17,244290.0,1773.800048828125,73.08000183105469
10654000.0,2021-06-16,244320.0,1859.5,74.38999938964844
10809000.0,2021-06-15,241810.0,1854.5,73.98999786376953
10717000.0,2021-06-14,240450.0,1864.0,72.86000061035156
10682000.0,2021-06-13,239740.0,1894.199951171875,72.5199966430664
10758000.0,2021-06-12,240990.0,1894.199951171875,72.5199966430664
10735000.0,2021-06-10,239230.0,1894.199951171875,72.5199966430664
10735000.0,2021-06-09,239170.0,1893.199951171875,72.22000122070312
10832000.0,2021-06-08,241410.0,1892.199951171875,72.22000122070312
10747000.0,2021-06-07,239410.0,1896.800048828125,71.48999786376953
10793000.0,2021-06-03,234330.0,1871.199951171875,71.30999755859375
10793000.0,2021-06-02,237430.0,1907.5,71.3499984741211
10964000.0,2021-06-01,234160.0,1902.9000244140625,70.25
10980000.0,2021-05-31,234060.0,1895.699951171875,69.45999908447266
11003000.0,2021-05-30,238570.0,1895.699951171875,69.45999908447266
10800000.0,2021-05-29,234660.0,1895.699951171875,69.45999908447266
10467000.0,2021-05-27,226470.0,1895.699951171875,69.45999908447266
10467000.0,2021-05-26,232390.0,1901.300048828125,68.87000274658203
10442000.0,2021-05-25,232150.0,1898.0999755859373,68.6500015258789
10329000.0,2021-05-24,231240.0,1884.5999755859373,68.45999908447266
10368000.0,2021-05-23,232790.0,1881.800048828125,65.11000061035156
10292000.0,2021-05-22,230650.0,1881.800048828125,65.11000061035156
10193000.0,2021-05-20,223000.0,1881.800048828125,65.11000061035156
10193000.0,2021-05-19,230020.0,1881.300048828125,66.66000366210938
10156000.0,2021-05-18,228240.0,1867.800048828125,68.70999908447266
10290000.0,2021-05-17,231150.0,1867.5,69.45999908447266
10142000.0,2021-05-16,228860.0,1822.5999755859373,69.31999969482422
10287000.0,2021-05-15,220500.0,1822.5999755859373,69.31999969482422
9943000.0,2021-05-12,225850.0,1822.5999755859373,69.31999969482422
9853000.0,2021-05-11,221850.0,1835.9000244140625,68.55000305175781
9703400.0,2021-05-09,221816.0,1815.5,68.08999633789062
9387000.0,2021-05-08,216460.0,1815.5,68.08999633789062
9399000.0,2021-05-06,206480.0,1815.5,68.08999633789062
9399000.0,2021-05-05,216990.0,1784.0999755859375,68.95999908447266
9394000.0,2021-05-03,220210.0,1791.4000244140625,67.55999755859375
9394000.0,2021-05-02,220360.0,1768.0999755859375,68.55999755859375
9399000.0,2021-05-01,221710.0,1768.0999755859375,68.55999755859375
9874000.0,2021-04-29,232310.0,1768.0999755859375,68.55999755859375
9874000.0,2021-04-28,235220.0,1773.199951171875,67.2699966430664
9964000.0,2021-04-27,237210.0,1778.0,66.41999816894531
9983000.0,2021-04-26,236670.0,1779.199951171875,65.6500015258789
9936000.0,2021-04-25,236920.0,1781.199951171875,65.4000015258789
10057000.0,2021-04-24,237320.0,1781.199951171875,65.4000015258789
10117000.0,2021-04-22,233300.0,1781.199951171875,65.4000015258789
10117000.0,2021-04-21,238640.0,1792.300048828125,65.31999969482422
10216000.0,2021-04-20,241840.0,1777.300048828125,66.56999969482422
10228000.0,2021-04-19,241810.0,1769.4000244140625,67.05000305175781
10190000.0,2021-04-18,240540.0,1765.4000244140625,66.94000244140625
10396000.0,2021-04-17,246180.0,1765.4000244140625,66.94000244140625
10454000.0,2021-04-15,239870.0,1765.4000244140625,66.94000244140625
10454000.0,2021-04-14,250150.0,1734.9000244140625,66.58000183105469
10375000.0,2021-04-13,248970.0,1746.199951171875,63.66999816894531
10428000.0,2021-04-12,250320.0,1731.199951171875,63.27999877929688
10391000.0,2021-04-11,249950.0,1756.800048828125,63.20000076293945
10329000.0,2021-04-10,247490.0,1756.800048828125,63.20000076293945
10511000.0,2021-04-08,244660.0,1756.800048828125,63.20000076293945
10511000.0,2021-04-07,247990.0,1740.0999755859375,63.15999984741211
10585000.0,2021-04-06,250610.0,1741.5,62.7400016784668
10701000.0,2021-04-05,252450.0,1727.0,62.150001525878906
10592000.0,2021-04-04,249240.0,1713.800048828125,63.540000915527344
10599000.0,2021-04-03,249460.0,1713.800048828125,63.540000915527344
10846000.0,2021-03-31,257520.0,1713.800048828125,63.540000915527344
10846000.0,2021-03-30,257960.0,1683.9000244140625,64.13999938964844
11031000.0,2021-03-28,252330.0,1732.9000244140625,64.41000366210938
10955000.0,2021-03-27,256240.0,1732.9000244140625,64.41000366210938
10832100.0,2021-03-24,251487.0,1732.9000244140625,64.41000366210938
10855000.0,2021-03-18,239630.0,1732.199951171875,63.27999877929688
10855000.0,2021-03-17,251340.0,1726.800048828125,68.0
10768000.0,2021-03-16,248990.0,1730.5999755859375,68.38999938964844
10664000.0,2021-03-15,248510.0,1728.9000244140625,68.87999725341797
10504000.0,2021-03-14,247240.0,1721.5,67.9000015258789
10442000.0,2021-03-13,246540.0,1721.5,67.9000015258789
10287000.0,2021-03-10,242420.0,1721.5,67.9000015258789
10287000.0,2021-03-09,245830.0,1716.5999755859375,67.5199966430664
10211000.0,2021-03-08,246480.0,1677.699951171875,68.23999786376953
10126000.0,2021-03-07,247060.0,1700.199951171875,66.73999786376953
10287000.0,2021-03-06,247760.0,1700.199951171875,66.73999786376953
10521000.0,2021-03-04,246610.0,1700.199951171875,66.73999786376953
10521000.0,2021-03-03,249760.0,1715.300048828125,64.06999969482422
10624000.0,2021-03-02,253090.0,1733.0999755859375,62.70000076293945
10650000.0,2021-03-01,252670.0,1722.5,63.68999862670898
10818000.0,2021-02-28,254250.0,1796.4000244140625,67.04000091552734
10772000.0,2021-02-27,253450.0,1796.4000244140625,67.04000091552734
11019000.0,2021-02-24,248210.0,1796.4000244140625,67.04000091552734
11019000.0,2021-02-23,254010.0,1804.4000244140625,65.37000274658203
10915000.0,2021-02-22,251390.0,1806.699951171875,65.23999786376953
10721000.0,2021-02-21,245040.0,1773.4000244140625,63.93000030517578
10825000.0,2021-02-20,247040.0,1773.4000244140625,63.93000030517578
11409000.0,2021-02-18,251710.0,1773.4000244140625,63.93000030517578
11409000.0,2021-02-17,259450.0,1771.0999755859375,64.33999633789062
11349000.0,2021-02-16,258030.0,1797.199951171875,63.34999847412109
11534000.0,2021-02-15,261450.0,1824.9000244140625,61.13999938964844
11345000.0,2021-02-14,254980.0,1824.9000244140625,61.13999938964844
11529000.0,2021-02-13,257450.0,1824.9000244140625,61.13999938964844
11649000.0,2021-02-11,246960.0,1824.9000244140625,61.13999938964844
11398000.0,2021-02-09,241030.0,1835.300048828125,61.09000015258789
11398000.0,2021-02-08,251480.0,1831.9000244140625,60.560001373291016
11310000.0,2021-02-07,249780.0,1788.9000244140625,58.84000015258789
10876000.0,2021-02-06,243850.0,1788.9000244140625,58.84000015258789
10744000.0,2021-02-04,237470.0,1788.9000244140625,58.84000015258789
10744000.0,2021-02-03,239070.0,1832.199951171875,58.459999084472656
10883000.0,2021-02-02,239490.0,1830.5,57.459999084472656
10955000.0,2021-02-01,243480.0,1860.800048828125,56.34999847412109
10941000.0,2021-01-31,240850.0,1837.9000244140625,55.52999877929688
11077000.0,2021-01-30,244440.0,1837.9000244140625,55.52999877929688
10731000.0,2021-01-28,232110.0,1837.9000244140625,55.52999877929688
10731000.0,2021-01-27,239650.0,1844.9000244140625,55.810001373291016
10557000.0,2021-01-26,238030.0,1850.699951171875,55.90999984741211
10465000.0,2021-01-25,234310.0,1854.9000244140625,55.880001068115234
10650000.0,2021-01-24,233540.0,1865.300048828125,56.09999847412109
10546000.0,2021-01-23,234620.0,1865.300048828125,56.09999847412109
10352000.0,2021-01-21,226550.0,1865.300048828125,56.09999847412109
10352000.0,2021-01-20,227870.0,1865.9000244140625,56.08000183105469
9923000.0,2021-01-19,226450.0,1839.5,55.900001525878906
9622000.0,2021-01-18,219830.0,1850.300048828125,56.41999816894531
9999000.0,2021-01-16,229470.0,1850.300048828125,56.41999816894531
10391000.0,2021-01-14,239530.0,1850.300048828125,56.41999816894531
10391000.0,2021-01-13,238540.0,1853.5999755859373,56.060001373291016
10828000.0,2021-01-12,244430.0,1842.9000244140625,56.58000183105469
11061000.0,2021-01-11,249180.0,1849.5999755859373,55.65999984741211
11015000.0,2021-01-10,248740.0,1912.300048828125,54.380001068115234
11086000.0,2021-01-09,248770.0,1912.300048828125,54.380001068115234
11573000.0,2021-01-07,255510.0,1912.300048828125,54.380001068115234
